time,open,high,low,close,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Plot,Plot,Filter,Filtered True Range High Band,Filtered True Range Low Band,Volume,Volume MA,Range Filter,High Target,Low Target,Buy Signal,Sell Signal,bearish,bearish,bullish,bullish,Indecision,Filter,Filtered True Range High Band,Filtered True Range Low Band,Basis,Upper,Lower,Upper,Basis,Lower,Developing POC,Developing VA High,Developing VA Low,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200,BBWP,Extreme Hi,Extreme Lo,MA 1,MA 2,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,K,D
1491004800,1081.145,2975.7475,1069.1925,2455.4225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.33333333333333,NaN,NaN,50.41686665824595,NaN,86.90294025538392,64.77113104183756,NaN,NaN,63.40211889324121,45.00200669953504
1498867200,2455.01,4977.475,1799.3,4334.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.41935483870968,NaN,NaN,56.66996839521865,NaN,92.37890119301387,66.36911183195612,NaN,NaN,82.41121516152278,61.387676456656386
1506816000,4334.1575,19804.2475,4146.9675,13888.3225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.75,NaN,NaN,66.53107950632976,NaN,97.68339591352583,67.98339403211757,NaN,NaN,100,81.93777801825466
1514764800,13888.35,17222.6125,5893.765,6922.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.84848484848484,NaN,NaN,74.21506219031245,NaN,63.16306509589211,68.21030262505171,NaN,NaN,74.42578920240273,85.61233478797517
1522540800,6923.4725,9949.775,5743.85,6386.4525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.47058823529412,NaN,NaN,79.16435225116439,NaN,61.36698678499039,68.5330768014602,NaN,NaN,47.52096296039817,73.98225072093364
1530403200,6386.235,8489.015,5889,6565.645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.57142857142857,NaN,NaN,80.21197129878342,NaN,61.75868845407742,69.14143540114287,NaN,NaN,20.90632689959213,47.617693020797674
1538352000,6550.5825,6788.75,3124.5125,3692.3525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.111111111111114,NaN,NaN,76.9503225532637,NaN,52.55691749361409,69.03946675744461,NaN,NaN,13.147204363856057,27.19149807461545
1546300800,3692.905,4189.02,3331.09,4095.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.75675675675676,NaN,NaN,69.55167390461506,NaN,53.60105177709551,69.10456172112916,NaN,NaN,7.489962333190442,13.84783119887953
1554076800,4094.2825,13870.6275,4052.07,10754.915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,NaN,NaN,62.58197693491809,NaN,66.6600720292546,69.56679992420369,NaN,NaN,11.188766440088012,10.608644379044824
1561939200,10756.975,13196.8325,7694.05,8303.7925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.15384615384615,NaN,NaN,56.518628518628496,NaN,59.96989473161527,69.60015618308877,NaN,NaN,16.664470503839535,11.781066425705982
1569888000,8311.105,10520.2475,6430.145,7167.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.5,NaN,NaN,51.30434280434279,NaN,57.10743976942443,68.86627677777574,NaN,NaN,19.254515281025714,15.702584074984408
1577836800,7164.9025,10514.2025,3880.5875,6424.0325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.02439024390244,NaN,NaN,46.88699863090105,NaN,55.250976780048475,68.2331664011544,NaN,NaN,10.827020198543694,15.582001994469636
1585699200,6425.015,10413.065,6152.895,9134.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.952380952380953,NaN,NaN,41.72612347002588,NaN,60.31773825525418,67.36641701354769,NaN,NaN,11.083959905059345,13.721831794876238
1593561600,9135.67,12479.03,8909.995,10779.1975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.906976744186046,NaN,NaN,37.3075188188631,NaN,63.052762322592,66.55505934684159,NaN,NaN,15.475559369011188,12.46217982420473
1601510400,10781.775,29307.5225,10376.45,28980.4525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.72727272727273,NaN,NaN,37.62220413354841,NaN,79.71243776466153,66.0414520260757,NaN,NaN,33.54437531412278,20.03463152939777
1609459200,28976.325,61769.97,27741.085,58793.155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.55555555555556,NaN,NaN,44.23331524465952,NaN,88.70006674297035,65.77867813678687,NaN,NaN,54.50939738949384,34.5097773575426
