time,open,high,low,close,Volume,Volume MA
725898600,43.9688,45.84375,42.8125,45.1875,9440000,NaN
733674600,45.25,45.8125,43.28125,45.0625,7943200,NaN
741533400,45.125,46.59375,44.15625,45.9375,15927600,NaN
749482200,45.875,47.15625,45.53125,46.59375,18452000,NaN
757607400,46.59375,48.3125,43.53125,44.59375,32517000,NaN
765210600,43.34375,46.5625,43.34375,44.46875,30326801,NaN
773069400,44.6875,47.98437,44.375,46.17187,19707200,NaN
781191000,46.20312,47.70312,44.60937,45.5625,18813400,NaN
789057000,45.70312,50.89062,45.6875,50.10937,13256100,NaN
796915800,50.09375,55.15625,50.0625,54.40625,17165800,NaN
804778200,54.46875,58.90625,54.20312,58.48437,21039900,NaN
812640600,58.48437,62.79687,57.26562,61.48437,27603300,NaN
820506600,61.40625,66.6875,59.64062,64.6875,44534600,NaN
828369000,65,68.5,62.125,67.10937,49324300,NaN
836227800,67.28125,69.25,60.375,68.625,61643600,NaN
844176600,68.70312,76.6875,68.4375,73.84375,73834300,NaN
852129000,74.375,82,72.75,75.6875,111166799,NaN
859905000,75.25,90.5,73.3125,88.3125,142485203,NaN
867763800,88.5,96.625,88.39062,94.375,242211998,NaN
875712600,95.25,99,84.375,97.0625,309810085,63360159.3
883665000,97.3125,111.53125,90.90625,109.9375,261636294,75969974
891441000,110.3125,114.6875,107.5,113.3125,376887801,94417204.05
899299800,114.0625,119.23437,93.625,101.75,693193518,128280499.95
907248600,100.03125,124.75,92.21875,123.3125,541216104,154418705.15
915201000,123.375,132.625,120.375,128.375,454237589,175504734.6
922977000,129.6875,138,128,137,500015691,198989179.1
930835800,137,142.25,125.5625,128.75,426525706,219330104.4
938784600,127.9375,147.5625,123.4375,146.875,443398006,240559334.7
946909800,148.25,155.75,132.71875,150.375,591467397,269469899.55
954768600,150.125,153.10937,133.5,145.28125,516376902,294430454.65
962631000,145.4375,153.59375,141.51562,143.625,312459297,309001424.5
970493400,144.28125,145.75,125.53125,131.1875,500625105,332652514.75
978445800,132,138.7,108.03999,116.69,678099490,364330759.25
986218200,116.3,132.09,109.3,122.60001,663616093,395045348.9
994080600,122.8,124.32001,93.8,104.44,885816113,436253974.55
1001943000,103.89999,118,102.83,114.3,1195236879,492324103.5
1009981800,115.11,117.99001,107.82001,114.52,1160736892,544802608.15
1017671400,114.23,115.10001,95.19501,98.96001,1392886066,607322651.3
1025530200,99.187,99.8,77.67999,81.78999,3076396848,749031893.8
1033479000,82.438,96.05,77.07001,88.23,2894526392,878267709.15
1041517800,88.85001,93.86,79.383,84.74001,2940705472,1012221168.05
1049207400,85.25,102.179,84.91,97.63,2754973520,1131125454
1057066200,97.25301,104.7,96.34,99.95,2519898639,1222460710.05
