time,open,high,low,close,Volume,Volume MA
1700492400,37439.11,37491.3,37297.86,37336.85,914.64376291,316.16747869648736
1700494200,37336.78,37490.88,37259.44,37484.89,873.3311267,350.1485327014874
1700496000,37486.06,37650.93,37344.85,37351.83,1095.46031512,401.7627071089874
1700497800,37354.46,37398.15,37250.67,37253.37,572.52902624,426.5627330274874
1700499600,37252.85,37284.07,36841.82,37024.45,1124.978372,468.94362985048735
1700501400,37027.68,37767.77,36902.86,37605.97,2214.18875335,573.4564238834873
1700503200,37611.25,37705.57,37312.02,37564.43,1396.65420847,639.4793207194873
1700505000,37569.09,37672.53,37437.95,37550.62,708.80712192,662.3075390864873
1700506800,37550.62,37661.02,37486.07,37624.33,545.23327659,681.5582999484873
1700508600,37624.06,37758.03,37577.38,37599.97,822.74347354,714.5454702699873
1700510400,37601.22,37619.9,37512.82,37560.63,469.07102127,731.5825662584873
1700512200,37553.61,37594.82,37445.51,37579.13,944.10396192,767.1663797124872
1700514000,37584.85,37594.97,37311.32,37335.89,558.66338931,779.4331174904873
1700515800,37332.15,37436.45,37316.17,37432.17,286.04132447,771.9304735934872
1700517600,37432.52,37592.54,37404.89,37556.16,766.10960621,800.1288472004874
1700519400,37557.93,37560.72,37376.8,37448.54,313.46135794,809.6757264154874
1700521200,37455.65,37606.89,37452.73,37505.39,329.2868338,803.8548169234874
1700523000,37504.39,37553.08,37462.96,37471.79,263.33568813,808.3769760454874
1700524800,37469.32,37532.52,37441.49,37531.63,470.30501801,773.7628009899875
1700526600,37530.88,37537.45,37337.95,37411.07,290.10514261,747.9526390254874
1700528400,37411.06,37454.76,37375.38,37450.75,164.39487617,710.4401946884874
1700530200,37450.25,37643.27,37447.61,37630.8,346.92110178,684.1196934424873
1700532000,37629.36,37660.14,37512.99,37524.73,427.73579043,650.7334672079875
1700533800,37536.23,37643.5,37448.2,37477.84,353.36247239,639.7751395154875
1700535600,37480.29,37575.12,37467.9,37570.89,167.06653299,591.8795475649874
1700537400,37557.73,37567.89,37473.77,37490.41,194.59250412,490.89973510348756
1700539200,37489.91,37499.54,37452.24,37480.93,114.93273349,426.81366135448764
1700541000,37481.32,37500.03,37409.02,37410.29,265.00079471,404.62334499398764
1700542800,37409.04,37413.24,37377.69,37395.86,242.69844551,389.4966034399876
1700544600,37398.54,37403.34,37344.6,37368.77,345.28764897,365.62381221148763
1700546400,37368.89,37398.74,37346.95,37394.63,251.06478066,354.7235001809876
1700548200,37395.53,37419.45,37377.1,37380.01,124.31422512,313.73401334098764
1700550000,37381.79,37381.79,37261.32,37273.56,605.78827441,316.0902575959876
1700551800,37274.04,37321.87,37265.68,37290.69,119.71392722,307.77388773348764
1700553600,37292.45,37383.45,37292.19,37382.7,121.51196629,275.5440057374876
1700555400,37385.53,37422.19,37351.19,37412.99,114.02603608,265.57223964448764
1700557200,37413.34,37416.44,37385.07,37394.69,97.73187486,253.99449169748763
1700559000,37392.94,37393.19,37326.56,37327.95,116.84308262,246.66986142198766
1700560800,37325.29,37396.83,37324.38,37392.47,89.83189138,227.64620509048768
1700562600,37392.22,37417.13,37349.79,37355.27,206.2566006,223.45377798998766
1700564400,37359.98,37370.83,37186.95,37197.29,221.97298418,226.33268339048763
1700566200,37209.27,37252.26,37164.77,37179.89,243.55658699,221.16445765098766
1700568000,37179.39,37238.54,37136.2,37237.53,234.66812747,211.51107450298764
1700569800,37235.81,37235.81,37132.04,37184.32,357.88263373,211.73708256998762
1700571600,37186.05,37207.24,37103.57,37172.59,273.29238558,217.0483751994876
1700573400,37169.64,37182.39,37009.2,37012.85,477.2972441,231.18361219848762
1700575200,37015.7,37017.91,36867.51,36894.81,784.47409835,264.6606804414876
1700577000,36892.41,36893.41,36450.25,36639.94,1442.81546534,323.5514139729876
1700578800,36636.14,36663.51,36271.62,36483.05,2463.02207971,434.5675956829876
1700580600,36485.32,37199.75,36383.26,37004.58,2457.30476846,540.1684516574876
1700582400,37003.28,37069.11,36777.14,36966.6,927.62316492,573.9963708704877
1700584200,36969.57,37274.62,36867.21,37206.35,1439.69051332,639.7651852804877
1700586000,37200.57,37524.77,37149.23,37314.14,1591.24778733,689.0381609264875
1700587800,37315.57,37342.56,36572.9,36915.84,2145.86620815,790.3457749729876
1700589600,36917.58,36954.64,36722.49,36950.43,1005.01646952,834.5210001344876
1700591400,36951.54,37000.22,36845.07,36905.63,809.74527431,869.3069620459877
1700593200,36900.86,37118.69,36770,37014.54,1028.06678108,915.8237073569877
1700595000,37016.22,37084.74,36942.32,36991.1,540.24787113,936.9939467824877
1700596800,36990.98,37056.75,36855.25,36992.77,691.16609248,967.0606568374878
1700598600,36996.88,37191.46,36917.49,36950.67,1944.37084803,1053.9663692089878
1700600400,36955.35,37036.28,36903.05,36957.25,772.71070382,1081.5032551909878
1700602200,36958.42,36979.37,36735.15,36843.39,416.26159809,1090.138505745988
1700604000,36847.01,36895.26,36587.69,36602.9,647.60098726,1110.785148735488
1700605800,36599.06,36602.64,36316.38,36388.93,1077.45394616,1146.763714356988
1700607600,36399.95,36422.24,36115,36137.69,1548.34945778,1210.516567966988
1700609400,36131.97,36207.63,35758.75,35760.5,1670.58805183,1270.181108353488
1700611200,35762.61,36131.96,35647.25,36131.38,1651.5808235,1313.5364446109882
1700613000,36130.04,36152.29,35990.73,36111.54,667.74994892,1274.7831687899882
1700614800,36110.15,36182.28,36062.95,36120.19,878.18581381,1195.541355494988
1700616600,36125.23,36177.79,36071.71,36093.39,559.40569474,1100.646401808988
1700618400,36091.39,36103.1,36041.69,36103.1,400.02334964,1074.266411044988
1700620200,36108.22,36308.17,36108.09,36301.76,603.47148954,1032.4554598559878
1700622000,36302.04,36375.19,36260.93,36368.46,488.84465588,977.3353032834877
1700623800,36364.46,36391.22,36316.18,36390.74,144.87391549,877.2856886504876
1700625600,36390.97,36435.96,36334.41,36341.59,232.88732241,838.6792312949876
1700627400,36344.71,36477.04,36340.88,36436.26,494.14608205,822.8992716819876
1700629200,36434.26,36488.89,36405.32,36405.35,208.6721209,781.9295386729875
1700631000,36404.33,36410.66,36352.56,36368.44,244.83619432,767.1589548324876
1700632800,36370.71,36486.34,36370.71,36451.24,259.787591,745.5900297584875
1700634600,36445.99,36564.26,36440.01,36532.61,211.11206833,658.9270907734875
1700636400,36533.88,36566.69,36499.91,36554.12,99.04138333,625.2436247489876
1700638200,36556.57,36572.88,36456.97,36457.99,360.56720248,622.4589049684877
1700640000,36458.57,36501.97,36426.85,36433.33,104.07315601,595.2825134059876
1700641800,36431.17,36561.63,36418.21,36559.66,197.1704343,551.2683378129876
1700643600,36559.77,36570.47,36521.46,36534.08,180.10205647,482.8559677474876
1700645400,36532.5,36700.74,36532.25,36691.65,321.26145625,415.38963796848765
1700647200,36691.45,36769.42,36590.16,36596.35,386.30902609,352.1260480979876
1700649000,36593.6,36729.81,36578.62,36679.32,190.85794015,328.28144765948764
1700650800,36679.41,36682.35,36545.69,36559.37,209.93664618,294.8689892779877
1700652600,36564.94,36576.75,36455.68,36472.19,436.21570749,288.7094899154876
1700654400,36471.78,36561.66,36459.05,36496.65,616.23696932,299.52017089948765
1700656200,36501.84,36592.16,36481.25,36580.11,235.80915612,281.1370542284876
1700658000,36578.61,36636.89,36477.01,36490.02,334.11088671,273.4003657699876
1700659800,36488.27,36646.05,36462.78,36611.3,478.41492715,290.0774163529876
1700661600,36618.2,36662.51,36534.89,36542.84,427.85386117,299.8257432909876
1700663400,36541.13,36598.44,36290.93,36394.01,789.51608347,314.59424336198765
1700665200,36399.61,36563.16,36244.48,36544.58,643.15268862,336.31827174798764
1700667000,36552.41,36637.01,36451.16,36492.8,682.07707965,358.18031601448763
1700668800,36487.31,36583.11,36458.93,36460.12,387.73325926,364.5775994274876
1700670600,36459.87,36490.06,36389.95,36474.03,390.47993638,373.54599282998765
1700672400,36477.39,36593.57,36467.16,36587.88,394.93541917,388.34069462198767
1700674200,36590.65,36643.82,36543.04,36584.83,319.91627459,386.3081482274877
1700676000,36586.81,37140.75,36577.26,37104.58,1641.6279174,463.1858862969877
1700677800,37115.28,37264.69,37071.98,37200.81,1438.2267308,525.2387011219877
1700679600,37201.95,37441.86,37175.07,37175.9,1444.03059576,588.4351280864877
1700681400,37176.05,37341.77,37132.38,37304.74,653.62047191,605.0530788694876
1700683200,37307.63,37365.91,37236.43,37365.07,514.93545947,611.4844005384876
1700685000,37368.27,37642.89,37342.28,37636.91,1574.22006999,680.6525070304876
1700686800,37636.9,37848.02,37540.23,37817.29,1763.77870606,758.3446100244877
1700688600,37824.89,37869,37544.87,37644.6,1384.80192739,805.7739210194877
1700690400,37640.1,37770.13,37532.88,37549.52,487.66289123,799.3452171149877
1700692200,37534.21,37567.52,37316.81,37458.41,1002.47654002,837.6785863099878
1700694000,37456.91,37480.05,37262.69,37318.25,517.18607926,846.8323459374878
1700695800,37316.23,37477.54,37295.86,37420.85,342.12415213,840.0178071864879
1700697600,37423.1,37539.39,37396.7,37401.29,487.05849918,842.9780390869879
1700699400,37400.04,37405.02,37312.01,37319.82,321.92379024,819.598424425488
1700701200,37317.33,37490.97,37313.91,37486.4,321.25055566,803.503317777488
1700703000,37482.9,37488.36,37416.63,37422.92,350.46385332,786.9226564609879
1700704800,37420.41,37448.56,37333.32,37350.88,497.03870328,792.387928661988
1700706600,37352.49,37390.13,37339.13,37350.59,238.7944593,784.803654807988
1700708400,37351.7,37381.91,37273.24,37377.55,236.52539033,776.8831533659879
1700710200,37377.82,37389.88,37317.7,37317.75,122.06020178,766.9903497254879
1700712000,37318,37329.36,37275.75,37314.95,213.76930184,695.597418947488
1700713800,37311.64,37406.11,37308.11,37354.93,259.14863167,636.6435139909879
1700715600,37359.67,37402.11,37355.17,37402.11,110.86031694,569.985000049988
1700717400,37406.78,37415.71,37320.65,37336.59,335.96004532,554.101978720488
1700719200,37336.09,37346.52,37285.23,37329.62,287.36635337,542.723523415488
1700721000,37328.37,37329.95,37281.72,37287.59,205.91694104,474.308366967988
1700722800,37289.84,37373.86,37289.81,37356.26,150.04235538,393.621549433988
1700724600,37356.29,37380,37336.87,37379.22,107.37391027,329.75014857798794
1700726400,37378.75,37460.92,37367.83,37448.79,188.89746318,314.81187717548795
1700728200,37448.56,37512.26,37446.99,37508.74,417.18446704,285.5472735264879
1700730000,37508.99,37521.06,37462.78,37472.65,136.62511635,266.5192253809879
1700731800,37469.05,37641.75,37463.32,37640.25,391.00992559,268.963514053988
1700733600,37640.06,37642.22,37469.16,37488.75,215.87038333,255.40410826148795
1700735400,37490.75,37521.7,37459.14,37469.25,155.05096433,247.06046696598796
1700737200,37468.75,37472.25,37178.75,37287.76,618.49913003,261.92289568448797
1700739000,37280.41,37366.05,37270.49,37365.08,316.69625649,260.234515842988
1700740800,37368.15,37524.27,37365.38,37494.81,216.77283743,246.22122255048802
