time,open,high,low,close,Volume,Volume MA
725898600,43.9688,45.84375,42.8125,45.0625,17383200,NaN
741533400,45.125,47.15625,44.15625,46.59375,34379600,NaN
757607400,46.59375,48.3125,43.34375,44.46875,62843801,NaN
773069400,44.6875,47.98437,44.375,45.5625,38520600,NaN
789057000,45.70312,55.15625,45.6875,54.40625,30421900,NaN
804778200,54.46875,62.79687,54.20312,61.48437,48643200,NaN
820506600,61.40625,68.5,59.64062,67.10937,93858900,NaN
836227800,67.28125,76.6875,60.375,73.84375,135477900,NaN
852129000,74.375,90.5,72.75,88.3125,253652002,NaN
867763800,88.5,99,84.375,97.0625,552022083,NaN
883665000,97.3125,114.6875,90.90625,113.3125,638524095,NaN
899299800,114.0625,124.75,92.21875,123.3125,1234409622,NaN
915201000,123.375,138,120.375,137,954253280,NaN
930835800,137,147.5625,123.4375,146.875,869923712,NaN
946909800,148.25,155.75,132.71875,145.28125,1107844299,NaN
962631000,145.4375,153.59375,125.53125,131.1875,813084402,NaN
978445800,132,138.7,108.03999,122.60001,1341715583,NaN
994080600,122.8,124.32001,93.8,114.3,2081052992,NaN
1009981800,115.11,117.99001,95.19501,98.96001,2553622958,NaN
1025530200,99.187,99.8,77.07001,88.23,5970923240,941627868.45
1041517800,88.85001,102.179,79.383,97.63,5695678992,1225542658.05
1057066200,97.25301,111.52,96.34,111.28,4664330159,1457040186
1073053800,111.74001,116.97,108.06,114.53,5229927968,1715394394.35
1088688600,114.25,121.66,106.59,120.87,5596024064,1993269567.55
1104762600,121.56,123.25,113.55,119.17999,7683765472,2375936746.15
1120224600,119.45,128.57001,116.88,124.50999,7841191984,2765564185.35
1136298600,125.10001,132.8,122.34,127.23,8949654352,3208353957.95
1151933400,127.42999,143.24001,122.39,141.62,8645011552,3633830640.55
1167834600,142.25,154.39999,136.75,150.42999,13577450640,4300020572.45
1183383000,150.87,157.52,137,146.21001,25809024528,5562870694.7
1199284200,146.53,146.99001,126,127.98,28804732560,6971181117.95
1214919000,126.52,131.50999,74.34,90.24001,47202348320,9269578052.85
1230906600,90.44,96.11,67.10001,91.95,39430834752,11193407126.45
1246455000,92.34,113.03,87,111.44,22828998560,12291360868.85
1262615400,112.37,122.12,102.88,103.22,29190454960,13695491401.9
1277991000,103.14999,126.2,101.13,125.75,23788069488,14844240656.2
1294065000,126.71001,137.17999,125.28,131.97,21338616608,15844085707.45
1309527000,132.09,135.7,107.42999,125.5,33661308976,17423098506.65
1325601000,127.75999,142.21001,126.42999,136.105,19521362480,18271485482.75
1341235800,136.48,148.11,132.60001,142.41,16312751168,18788576879.15
1357137000,145.11,169.07001,144.73,160.42,16721767584,19339881308.75
1372685400,161.25999,184.69,160.22,184.69,13926370910,19802983346.3
1388673000,183.98,196.6,173.71,195.72,13280333398,20205503617.8
1404221400,196.19,212.97,181.92,205.54,14389767411,20645190785.15
1420209000,206.38,213.78,197.86,205.85,14299514860,20975978254.55
1435757400,207.73,213.18,182.4,203.87,16852779379,21426557624.3
1451917800,200.49,212.52,181.02,209.475,15332805668,21745715190.1
1467379800,209.36,228.34,207.06,223.53,11093279973,21868128611.15
1483453800,225.04,245.01,223.8837,241.8,9383374650,21658424811.65
1499088600,242.88,268.6,240.34,266.86,8308126235,20783379897
1514903400,267.84,286.6285,252.92,271.28,12463884848,19966337511.4
1530538200,269.51,293.94,233.76,249.92,11951651376,18203802664.2
1546439400,245.98,296.3093,243.67,293,9493723137,16706947083.45
1561987800,296.68,323.8,281.72,321.86,8249781875,15977986249.2
1577975400,323.54,339.08,218.26,308.36,16525651434,15344746072.9
1593610200,309.57,378.46,309.07,373.88,8877251644,14599205180.7
1609770600,375.31,428.78,364.82,428.06,9383354475,14001442074.05
1625146200,428.87,479,421.97,474.96,9194405875,12778096919
1641220200,476.3,479.98,362.17,377.25,13399218605,12471989725.25
1656682200,376.56,431.73,348.11,382.43,10387011967,12175702765.2
1672756200,384.37,444.3,377.831,443.28,10627079359,11870968353.95
1688391000,442.92,459.44,409.21,453.47,7929951029,11571147359.9
