time,open,high,low,close,Volume,Volume MA
1483228800,0.08854853,0.94493165,0.07904904,0.72080394,5071270281.109037,NaN
1514764800,0.72080537,1.39796354,0.0266745,0.04043126,42751893268.24153,NaN
1546300800,0.04043731,0.11665198,0.02990017,0.03275351,48986451006.05436,NaN
1577836800,0.03267196,0.20444767,0.017191,0.18170744,47469037900.01553,NaN
1609459200,0.18197132,3.16006805,0.15711119,1.308,38141301669.39194,NaN
1640995200,1.309,1.639,0.239,0.246,8628875476.280031,NaN
1672531200,0.246,0.68,0.22,0.594,4688518650.100003,NaN
1704067200,0.594,0.639,0.504,0.521,52612945.699999996,NaN
