time,open,high,low,close,Volume,Volume MA
1523232000,0.25551,0.307,0.23983,0.2816,362148317.1099999,NaN
1524441600,0.2816,0.3885,0.255,0.34654,1253479137.1299996,NaN
1525651200,0.34599,0.3474,0.23037,0.25556,927293091.2500001,NaN
1526860800,0.25556,0.25999,0.17055,0.22659,1435411141.5299993,NaN
1528070400,0.2266,0.2303,0.145,0.16044,1519228675.2600007,NaN
1529280000,0.16047,0.17149,0.11359,0.14211,1561079822.29,NaN
1530489600,0.14196,0.16209,0.122,0.14227,1630169881.1,NaN
1531699200,0.14231,0.19701,0.14037,0.16268,2785291161.9899993,NaN
1532908800,0.16274,0.163,0.10713,0.11153,1796479511.9499998,NaN
1534118400,0.11152,0.11415,0.084,0.09306,2113406829.2400005,NaN
1535328000,0.09306,0.11032,0.07353,0.07601,2407013581.4,NaN
1536537600,0.07592,0.0939,0.06089,0.08986,3827260794.3999996,NaN
1537747200,0.08985,0.09197,0.07425,0.08464,2863140902.1999993,NaN
1538956800,0.08465,0.0889,0.0692,0.07721,2064428604.1999986,NaN
1540166400,0.07722,0.07857,0.06773,0.0773,624194211.7000002,NaN
1541376000,0.0773,0.0826,0.05811,0.06234,1157373661.5999994,NaN
1542585600,0.06235,0.06246,0.03315,0.04187,2927608907.1000013,NaN
1543795200,0.04184,0.04214,0.02708,0.029,1969825258.359999,NaN
1545004800,0.029,0.04899,0.0289,0.04263,3506582895.0000005,NaN
1546214400,0.04262,0.0488,0.03964,0.04822,1124272940.6,1892784466.2705002
1546819200,0.04822,0.05412,0.0388,0.04287,2800068745.6999984,2014680487.7
1548028800,0.0429,0.04401,0.0366,0.03824,1259854423.8000002,2014999252.0335002
1549238400,0.03824,0.04309,0.03588,0.04157,1103752943.1000001,2023822244.6260002
1550448000,0.0416,0.05053,0.04097,0.04206,1992004937.7999992,2051651934.4395003
1551657600,0.04211,0.05195,0.03908,0.04983,2046832229.6999998,2078032112.1615002
1552867200,0.04985,0.07338,0.04899,0.06989,3930603715.299999,2196508306.8120003
1554076800,0.06984,0.09976,0.06888,0.08416,3879901818.7,2308994903.6920004
1555286400,0.08415,0.08531,0.06672,0.06878,1927664269.6999993,2266113559.0775003
1556496000,0.06874,0.07854,0.0591,0.07022,1761003430.1000004,2264339754.985
1557705600,0.07021,0.1008,0.06947,0.08514,3005405510.6999993,2308939689.058
1558915200,0.08516,0.09833,0.07695,0.07887,2627492108.9,2319963615.433
1560124800,0.07892,0.10379,0.07773,0.097,2495076520,2253354401.7130003
1561334400,0.09689,0.10687,0.07568,0.0797,2324706430.499999,2226432678.1280003
1562544000,0.07976,0.08193,0.04985,0.06107,1585768722.8000002,2202499684.0580006
1563753600,0.06117,0.06354,0.05385,0.05605,1029181302.9000003,2222749038.618001
1564963200,0.0561,0.0582,0.04454,0.05061,1320480933.799999,2230904402.2280006
1566172800,0.05065,0.05265,0.04312,0.04425,1029756486.9000002,2136011781.218001
1567382400,0.04422,0.04814,0.04323,0.04664,1090460296.5000005,2092043533.1250007
1568592000,0.04665,0.05557,0.03498,0.03715,3102421587.4,2071835467.7450008
1569801600,0.03716,0.04345,0.0357,0.04127,2054888490.3999994,2118366245.235001
1571011200,0.04127,0.04342,0.03513,0.04216,2250530174.700001,2090889316.6850014
1572220800,0.0422,0.04603,0.0401,0.04384,1849307300.3000002,2120361960.5100014
1573430400,0.04385,0.04624,0.03411,0.03498,2167573655.8999996,2173552996.1500015
1574640000,0.03497,0.04212,0.0315,0.03872,2067555566.199999,2177330527.570001
1575849600,0.03872,0.03881,0.03032,0.03436,1370452441.3,2143511538.1500015
1577059200,0.03438,0.03527,0.03153,0.0346,1038527435.1000001,1998907724.1400013
1578268800,0.03461,0.046,0.03439,0.042,2787134135.899999,1944269340.0000014
1579478400,0.042,0.0587,0.04135,0.0557,4544818082.699999,2075127030.6500015
1580688000,0.05572,0.07231,0.05395,0.06146,4692026057.099998,2221678162.0000014
1581897600,0.06145,0.06373,0.04506,0.04561,4287633181.700001,2285789545.5500016
1583107200,0.04559,0.05229,0.01765,0.02693,5998891144.599998,2454359497.3350015
1584316800,0.02692,0.03396,0.02156,0.02806,5111564521.900002,2585183897.4300013
1585526400,0.02808,0.03695,0.02801,0.03347,3131430971.8,2625520124.495002
1586736000,0.03345,0.04616,0.03089,0.04593,3555806546.900002,2724022015.7000017
1587945600,0.04594,0.05439,0.0425,0.04755,5512710227.1,2948198461.9100013
1589155200,0.04758,0.0576,0.04485,0.05125,4211185187.7,3092733674.6050014
1590364800,0.05129,0.09039,0.05102,0.08657,9445109130.400007,3513501306.7800016
1591574400,0.08655,0.08695,0.0693,0.07841,4311129949,3674534789.4050016
1592784000,0.07839,0.1021,0.07453,0.09813,5229348403.200001,3780881130.195002
1593993600,0.09815,0.13877,0.09722,0.12402,8373203339.2,4096796872.635002
1595203200,0.12401,0.15464,0.11465,0.13375,6746357594.200001,4321588243.6100025
1596412800,0.13381,0.1523,0.12336,0.13882,4404099477.999997,4449327852.495002
1597622400,0.13882,0.14484,0.10211,0.11747,4082761228.300001,4545087231.115003
1598832000,0.11742,0.12812,0.0854,0.09507,5604785048.199999,4721948705.215002
1600041600,0.09509,0.10273,0.07545,0.1013,4547989048.699999,4880825535.585002
1601251200,0.10132,0.11151,0.08934,0.10648,4121032345.2999983,5034950781.095002
1602460800,0.10652,0.11428,0.10058,0.10639,3464849968.0000014,5068836572.700003
1603670400,0.1064,0.11387,0.08793,0.10655,3986079838.4999995,5040899660.490003
1604880000,0.10652,0.15352,0.0985,0.14599,6536567000.399998,5133126707.655002
1606089600,0.14593,0.183,0.1123,0.15873,12176036850,5527546891.070002
1607299200,0.15875,0.17628,0.12924,0.16201,5219953023.799999,5488599985.030003
1608508800,0.16196,0.2096,0.1263,0.20615,10204727425.600002,5743258130.215002
1609718400,0.20625,0.3974,0.19203,0.38081,16883191190.659992,6430846141.158002
1610928000,0.38077,0.39724,0.28,0.34475,7727115081.300002,6639411567.878001
1612137600,0.34464,0.98,0.33214,0.84364,13596536861.73,7043602899.609502
1613347200,0.84288,1.488,0.6856,1.31203,15430271228.129988,7604557201.631001
1614556800,1.31279,1.348,0.985,1.05243,7562544788.8,7510428984.551001
1615766400,1.05241,1.47299,1,1.18983,8491852113.799999,7719465092.791
1616976000,1.18983,1.34359,1.151,1.26355,4433755429.5,7679685444.106
1618185600,1.26376,1.55845,0.92,1.0913,7890727988.949999,7655561676.5935
1619395200,1.091,1.833,1.0793,1.7663,7250196107.149997,7680753602.240999
1620604800,1.7662,2.47,1.01,1.3139,15431191145.850002,8232108185.633499
1621814400,1.3135,1.8897,1.2476,1.6771,8583770765.010002,8457158662.469
1623024000,1.6771,1.7414,1.306,1.4263,4255758871.5000005,8389707353.634
1624233600,1.4262,1.4955,1.0001,1.4615,5021922218.960002,8413404012.146998
1625443200,1.4615,1.4616,1.1497,1.1813,1938461648.05,8304275477.284498
1626652800,1.1814,1.3991,1.0202,1.3142,2735405557.0800014,8267803256.738498
1627862400,1.3145,2.25,1.2613,2.1667,4371649540.6,8287081741.843498
1629072000,2.1667,2.9719,1.87,2.851,6379193426.869997,8279213063.166998
1630281600,2.85,3.101,2,2.581,5112912489.239998,7926056845.128998
1631491200,2.58,2.593,1.9101,2.207,3742957105.430001,7852207049.210498
1632700800,2.206,2.375,2.02,2.189,2131472610.9999998,7448544308.480497
1633910400,2.189,2.298,2.071,2.12,1831535835.1000006,6695961540.702498
1635120000,2.119,2.202,1.804,2.021,2399444732.3999996,6429578023.257498
1636329600,2.02,2.378,1.701,1.835,2856936274.390001,5892597993.890498
1637539200,1.835,1.839,1.188,1.378,3566634143.190001,5299416139.643499
1638748800,1.378,1.479,1.182,1.243,2442691176.8999987,5043423459.048498
1639958400,1.244,1.594,1.201,1.377,1912592969.0000002,4714460501.808498
1641168000,1.378,1.422,1.069,1.41,2110596163.3200002,4598302538.499498
1642377600,1.411,1.638,0.917,1.035,4289670285.72,4418249653.337999
1643587200,1.035,1.263,1.006,1.042,2086568387.4000006,4160068267.350499
1644796800,1.043,1.115,0.746,0.856,2751926635.1599994,3526105041.815999
1646006400,0.857,1.011,0.777,0.786,1756749923.9000003,3184753999.760499
1647216000,0.787,1.19,0.776,1.184,2366920497.8,3090312081.075499
1648425600,1.184,1.246,1.019,1.027,1999448350.1999998,2939188387.637499
1649635200,1.026,1.033,0.874,0.886,1122840163.0000002,2898407313.384999
1650844800,0.885,0.9058,0.7254,0.7403,2449762083.4299994,2884125139.7024984
1652054400,0.7404,0.7542,0.4019,0.5416,4487066748.009999,2889896000.072999
1653264000,0.5416,0.6893,0.4454,0.5674,3195337185.0000005,2730703187.979499
1654473600,0.5675,0.6696,0.4206,0.4848,5505679852.100002,2750341556.122499
1655683200,0.4849,0.526,0.4352,0.4561,2621274668.4000006,2694257434.270999
1656892800,0.456,0.493,0.4023,0.4478,2301016854,2702734646.420999
1658102400,0.4478,0.556,0.4457,0.5161,3832924429.3999996,2802804076.135999
1659312000,0.5161,0.5948,0.4886,0.5695,2035741109.3999996,2784618894.985999
1660521600,0.5695,0.5834,0.4257,0.4293,2644625135.4000015,2774003338.0364995
1661731200,0.4293,0.5242,0.4236,0.5098,2160967169.4,2703719989.346999
1662940800,0.5098,0.5197,0.4313,0.4464,2180063132,2690588587.1019993
1664150400,0.4462,0.4633,0.4158,0.423,1337799766.8000002,2661848926.9919996
1665360000,0.423,0.4268,0.33,0.3621,1544980149.5900004,2633568126.3054996
1666569600,0.3621,0.44,0.3533,0.4021,2220014734.1999993,2530085348.7294993
1667779200,0.4021,0.4161,0.31,0.312,2416086640.999999,2546561261.409499
1668988800,0.312,0.3265,0.2953,0.3221,1253013151.0900004,2471615587.206
1670198400,0.3222,0.329,0.255,0.2659,1208950546.5999994,2444225618.3409996
1671408000,0.266,0.2694,0.2392,0.2499,1063790098.7600003,2379069098.3889995
1672617600,0.2499,0.3697,0.2466,0.3507,2372009408.2000003,2397697151.2889996
1673827200,0.3508,0.3991,0.3237,0.3975,1966847838.9000006,2439897535.0839996
1675036800,0.3976,0.4136,0.3534,0.3641,1598685914.5999997,2397343726.6424994
1676246400,0.3641,0.4213,0.345,0.3691,1642324783.4999998,2255106628.4169993
1677456000,0.369,0.3702,0.2976,0.3298,1551693165.9,2172924427.4619994
1678665600,0.3298,0.387,0.3157,0.3557,2597523770.3,2027516623.3719993
1679875200,0.3558,0.4093,0.3366,0.3894,1782434584.900001,1985574619.1969993
1681084800,0.3893,0.4617,0.3789,0.3886,1989218118.9999995,1969984682.4469993
1682294400,0.3887,0.4193,0.3735,0.376,1278406050.9999998,1842258763.5269992
1683504000,0.376,0.3807,0.3485,0.3602,1095538302.1999998,1795248623.166999
1684713600,0.3602,0.3863,0.3535,0.3773,816303799.3000003,1703832556.361999
1685923200,0.3773,0.3791,0.22,0.261,2620964202.2000003,1726832408.001999
1687132800,0.261,0.305,0.2522,0.2916,1686551528.6000009,1702156827.831999
1688342400,0.2916,0.3793,0.2761,0.3146,2103770070.3999996,1740455343.0119991
1689552000,0.3145,0.3332,0.2996,0.3156,1311253217.9999995,1728768996.432499
1690761600,0.3157,0.319,0.2818,0.2894,824550332.2999996,1658995776.337499
1691971200,0.2895,0.2927,0.238,0.2634,1096591762.699999,1593021032.422499
1693180800,0.2635,0.2802,0.2423,0.249,873832345.9000003,1574061992.162999
1694390400,0.2491,0.258,0.2367,0.2427,730930954.1999999,1550161012.542999
1695600000,0.2428,0.2696,0.2404,0.2563,750456782.4000002,1534494346.724999
1696809600,0.2564,0.2644,0.2394,0.2639,751694227.9,1453478587.709999
1698019200,0.264,0.35,0.2616,0.3419,1562478906.6999998,1433260141.099999
1699228800,0.3419,0.4095,0.3335,0.384,2422287697.9,1474440230.2649992
1700438400,0.384,0.403,0.3551,0.3949,1184365224.9000003,1451542252.3349993
1701648000,0.3948,0.68,0.3911,0.5804,4438466206.299999,1595880904.354999
1702857600,0.5805,0.6769,0.5435,0.594,2717960646.5,1601902748.1649992
1704067200,0.5939,0.637,0.5,0.5199,1049800916.1000006,1565271064.7249992
