time,open,high,low,close,Volume
1387756800,23.809177,27.172594,23.502599,26.361153,55234.77182143
1388966400,26.352752,31.334934,22.386846,24.358126,168238.87004632
1390176000,24.36104,24.662823,18.95024,22.08382,95087.39468988
1391385600,22.08382,22.182502,12.191906,15.758375,349003.70178208
1392595200,15.758375,16.710127,10.63652,13.00248,315587.00515497
1393804800,13.016925,18.829925,12.339372,17.404145,171081.2713373
1395014400,17.37665,20.909194,12.378998,13.174317,191067.11902626
1396224000,13.116593,13.920054,8.0173,10.456395,221992.95633432
1397433600,10.446389,14.672455,9.755622,9.811297,201139
1398643200,9.811297,11.215917,9.718236,10.329785,91732
1399852800,10.288982,12.111999,10.215136,11.639369,124636
1401062400,11.639369,11.9318,10.759182,11.30204,186999
1402272000,11.30204,11.470199,9.015181,9.797889,169058
1403481600,9.797889,10.953293,6.854602,7.142289,85605
1404691200,7.146547,9.13441,6.995487,8.48328,57157
1405900800,8.48328,9.274516,7.152645,7.539903,72821
1407110400,7.539775,7.563976,4.203397,4.446199,156600
1408320000,4.447719,6.201889,3.579407,4.88642,202876
1409529600,4.90916,5.516318,4.587488,5.38912,94224
1410739200,5.396132,5.447712,4.079714,4.23279,264837
1411948800,4.224137,4.645254,3.184555,3.856299,447397
1413158400,3.856299,4.231999,3.539603,3.717725,330219
1414368000,3.718357,3.890327,3.42648,3.631902,313971.29855665
1415577600,3.631802,4.524261,3.423324,3.601426,611701
1416787200,3.598981,3.79087,3.462148,3.721086,250537
1417996800,3.723758,3.790833,2.704388,2.85283,326382
1419206400,2.856388,2.98819,1.841081,1.960351,271097
1420416000,1.959238,2.200723,1.115979,1.335048,1052135
1421625600,1.334731,2.562869,1.280185,1.807184,926972
1422835200,1.806706,2.0441,1.66767,1.850983,684484
1424044800,1.846746,1.994733,1.774374,1.918606,457848
1425254400,1.919118,2.108073,1.855523,2.025066,633707.31982592
1426464000,2.023725,2.07063,1.598682,1.65655,512839
1427673600,1.657642,1.733867,1.447589,1.470572,330379
1428883200,1.470572,1.490238,1.304283,1.33116,368606
1430092800,1.331221,1.522981,1.319907,1.442339,335529
1431302400,1.442758,1.900046,1.411742,1.828337,192482
1432512000,1.828337,1.871224,1.578489,1.731785,192800
1433721600,1.732018,3.208389,1.731708,3.01534,304956
1434931200,3.01534,4.912766,2.694305,4.89441,292836
1436140800,4.89189,9.141758,3.331957,3.780397,550956
1437350400,3.780397,5.163245,3.698999,4.168391,196085
1438560000,4.168391,4.469122,3.821682,3.994039,227838
1439769600,3.994039,4.205019,2.498494,2.855878,540038
1440979200,2.855878,3.165884,2.582602,2.819028,157812
1442188800,2.820859,3.026479,2.769557,2.878572,134308
1443398400,2.878572,3.204505,2.878572,3.163261,107370
1444608000,3.162368,3.238987,2.97799,3.081143,265088
1445817600,3.080169,5.495112,2.985839,3.439801,1114534
1447027200,3.443663,3.467679,2.860065,3.140043,524420.22866253
1448236800,3.140043,3.807344,3.058692,3.459974,477617.97944802
1449446400,3.462454,4.072214,3.409393,3.538101,605716.87862754
1450656000,3.538101,3.722334,3.320644,3.476034,370514.35237107
1451865600,3.477981,3.654116,2.890662,3.020701,446788.62054011
1453075200,3.021413,3.47756,2.959361,3.020336,418466.69439664
1454284800,3.020831,3.243691,3.007746,3.226084,293749.8187001
1455494400,3.226084,3.623462,3.129994,3.450545,344529.87818196
1456704000,3.450625,3.532948,3.085295,3.290631,258127.99571403
1457913600,3.29167,3.335931,3.127539,3.310057,140483.16405833
1459123200,3.309902,3.31432,3.146692,3.230728,114878.13913331
1460332800,3.230728,3.689,3.206867,3.673897,177013.16629041
1461542400,3.676357,4.248409,3.572612,3.948881,244992.9868458
1462752000,3.948967,4.176193,3.782459,3.916387,170622.17789356
1463961600,3.91567,5.068702,3.888341,4.809995,503449.8192911
1465171200,4.809911,5.962753,4.640912,5.620304,800562.22655659
1466380800,5.620377,5.653541,3.44845,4.266046,764292.69554436
1467590400,4.267033,4.54107,3.909247,4.198991,249951.92579826
1468800000,4.196831,4.214952,3.940076,4.011119,164430.54906193
1470009600,4.011119,4.067264,3.066563,3.662571,262559.25302472
1471219200,3.662539,3.986522,3.561791,3.745652,176440.11296949
1472428800,3.745652,4.050156,3.736575,3.885563,176935.88573421
1473638400,3.88341,4.199196,3.745387,3.808552,152779.91333477
1474848000,3.808505,3.871339,3.785452,3.816141,173794.69416302
1476057600,3.816155,4.225163,3.732892,3.896116,188758.19958736
1477267200,3.896131,4.187013,3.728894,3.899569,235390.52013439
1478476800,3.899582,4.08917,3.668455,3.912868,225705.0712201
1479686400,3.912505,3.970699,3.84556,3.879801,184784.00909412
1480896000,3.879737,3.884393,3.334551,3.682972,190512.85276606
1482105600,3.68091,4.745958,3.626259,4.49862,302067.48625275
1483315200,4.502442,4.851727,3.546038,3.976639,509866.07137566
1484524800,3.976734,4.022965,3.667333,3.830806,259979.10685746
1485734400,3.831997,4.136383,3.594561,3.786988,311024.00547233
1486944000,3.786994,3.95903,3.518829,3.872723,291625.49048957
1488153600,3.873881,4.274921,2.985752,3.868647,415357.96971921
1489363200,3.868254,4.349199,3.652687,4.068167,498436.69693479
1490572800,4.06517,11.5622,3.98024,8.85274,353917.71218736
1491782400,8.850167,14.582292,8.389002,14.353356,256768.0780114
1492992000,14.353154,31.181021,13.630583,29.615489,473185.87609552
1494201600,29.624462,37.628064,21.489651,26.333477,603852.19519513
1495411200,26.320852,35.668276,20.226401,27.63707,841346.0003824
1496620800,27.641257,52.761972,26.236129,45.885911,804602.34563735
1497830400,45.899435,54.806468,35.16572,41.733742,584958.05245519
1499040000,41.710825,55.782601,35.612112,40.911855,651154.1143397
1500249600,40.851019,47.997655,38.299918,39.883829,1038131.76337592
