time,open,high,low,close,Volume
1388534400,23.809177,31.334934,10.63652,12.770537,1367938.62929341
1396310400,13.200602,14.672455,8.0173,8.940622,1036917.46089915
1404172800,8.296016,9.274516,3.579407,4.48235,902469
1412121600,4.481539,4.542729,2.644192,2.75191,2379027.29855665
1420070400,2.751996,2.755383,1.115979,1.655907,4461855.31982592
1427846400,1.656246,4.336847,1.304283,4.084916,1853248
1435708800,4.084916,9.141758,2.498494,3.016052,1947725
1443657600,3.008626,5.495112,2.860065,3.472308,3394969.5594821
1451606400,3.473522,3.654116,2.890662,3.244869,1993150.12760447
1459468800,3.237618,5.962753,3.15587,4.183616,2671545.68973429
1467331200,4.182193,4.659077,3.066563,3.849256,1308471.26161575
1475280000,3.849256,4.745958,3.334551,4.359669,1411804.67276569
1483228800,4.359556,7.204541,2.985752,6.814126,2454282.65038787
1491004800,6.815749,54.806468,6.400347,40.349958,3709749.75899857
1498867200,40.343179,93.812885,33.613352,55.096096,7294830.20302539
1506816000,55.09581,372.636778,1.177801,226.657423,18735365.05233039
1514764800,226.630095,313.572562,102.083705,116.001892,21354177.60298393
1522540800,116.065093,183.717601,72.409119,81.216516,15398966.12808381
1530403200,81.21375,94.666689,47.626984,60.66656,16968548.85802772
1538352000,60.593599,61.521646,22.158822,29.871132,15815288.14466156
1546300800,29.875601,62.177548,29.266161,60.356826,22202605.41114541
1554076800,60.333347,146.93498331,59.602563,122.06828525,29100759.01671574
1561939200,122.14545113,127.526444,50.11707877,56.11702972,19565484.87505102
1569888000,56.16644759,67.6633434,35.75377968,41.14614887,12901565.12434763
1577836800,41.11937545,84.54598152,24.35112818,39.14163002,24578720.80012925
1585699200,39.16689144,51.07646115,37.20454351,41.1670056,14173711.89671903
1593561600,41.18360036,69.05392683,40.24848945,46.26431567,20134590.74395462
1601510400,46.2753783,139.61296913,43.21999541,124.44206304,32701120.38210542
1609459200,124.45331588,247.33310344,112.35561558,196.83948294,42379161.04576422
1617235200,196.82087643,413.6586475,104.77746384,144.26423958,36402481.47085
1625097600,144.37527507,238.26908041,103.79609365,153.33286309,15421596.02716809
1633046400,153.24823543,295.47431826,129.014941,146.148534,18301081.62246826
1640995200,146.167734,153.938733,91.595732,123.878749,10021864.28452471
1648771200,123.779139,129.850636,40.255486,53.884329,17406215.822
1656633600,53.556265,67.427669,46.434652,53.479833,8491043.705
1664582400,53.44966,84.920704,47.804982,70.079059,9405991.245
1672531200,70.083766,105.755404,66.334789,89.613468,8075968.053
1680307200,89.651956,111.56611,71.142869,108.683407,7587647.134
1688169600,108.735394,116.050384,55.79407,65.995541,6326044.317
1696118400,65.992605,79.559424,59.702056,72.845494,4299638.608
1704067200,72.784566,110.418553,57.83981,105.146213,7118269.607
1711929600,105.105825,112.769987,103.84431,104.108203,141313.116
