time,open,high,low,close,Volume
1452470400,3.556355,3.582309,2.890662,3.020701,302742.60725137
1453075200,3.021413,3.47756,2.959361,3.185665,257718.89438802
1453680000,3.185586,3.336341,2.990619,3.020336,160747.80000862
1454284800,3.020831,3.243691,3.007746,3.049373,158958.85940921
1454889600,3.048554,3.237151,3.013392,3.226084,134790.95929089
1455494400,3.226084,3.623462,3.129994,3.481928,206321.40998068
1456099200,3.481928,3.547181,3.31069,3.450545,138208.46820128
1456704000,3.450625,3.532948,3.085295,3.190885,165690.58975152
1457308800,3.190885,3.408141,3.165975,3.290631,92437.40596251
1457913600,3.29167,3.334829,3.127539,3.18567,73466.41500539
1458518400,3.182262,3.335931,3.155136,3.310057,67016.74905294
1459123200,3.309902,3.31432,3.146692,3.254502,64138.27288331
1459728000,3.25752,3.282573,3.15587,3.230728,50739.86625
1460332800,3.230728,3.32173,3.206867,3.273508,68151.77293441
1460937600,3.273508,3.689,3.241991,3.673897,108861.393356
1461542400,3.676357,4.248409,3.572612,3.693603,139851.92527246
1462147200,3.693685,4.018732,3.622755,3.948881,105141.06157334
1462752000,3.948967,4.133542,3.783591,4.074479,85620.7668453
1463356800,4.073055,4.176193,3.782459,3.916387,85001.41104826
1463961600,3.91567,5.068702,3.888341,4.666699,257760.49737727
1464566400,4.657647,4.947163,4.53774,4.809995,245689.32191383
1465171200,4.809911,5.488247,4.640912,5.345935,267380.58873032
1465776000,5.345776,5.962753,5.053755,5.620304,533181.63782627
1466380800,5.620377,5.653541,3.44845,4.140427,626314.3346548
1466985600,4.095698,4.659077,4.002582,4.266046,137978.36088956
1467590400,4.267033,4.54107,3.909247,4.109106,132575.44633756
1468195200,4.113008,4.255702,4.056232,4.198991,117376.4794607
1468800000,4.196831,4.214952,4.005813,4.07036,85658.58141194
1469404800,4.067724,4.101691,3.940076,4.011119,78771.96764999
1470009600,4.011119,4.067264,3.066563,3.788181,171362.6391906
1470614400,3.788181,3.81591,3.600289,3.662571,91196.61383412
1471219200,3.662539,3.680498,3.561791,3.610199,91527.2828063
1471824000,3.610276,3.986522,3.593126,3.745652,84912.83016319
1472428800,3.745652,4.050156,3.736575,4.018462,92234.94786771
1473033600,4.021798,4.03151,3.748274,3.885563,84700.9378665
1473638400,3.88341,4.092505,3.792374,4.047131,69086.3852114
1474243200,4.047131,4.199196,3.745387,3.808552,83693.52812337
1474848000,3.808505,3.871339,3.785452,3.842943,89965.8854995
1475452800,3.842975,3.867067,3.806032,3.816141,83828.80866352
1476057600,3.816155,3.927178,3.732892,3.884427,94248.86352081
1476662400,3.8847,4.225163,3.754053,3.896116,94509.33606655
1477267200,3.896131,4.119464,3.82963,4.026972,115102.99516088
1477872000,4.026943,4.187013,3.728894,3.899569,120287.52497351
1478476800,3.899582,3.945141,3.668455,3.869114,109794.93554225
1479081600,3.869114,4.08917,3.842653,3.912868,115910.13567785
1479686400,3.912505,3.970699,3.856132,3.868466,82517.28513
1480291200,3.868407,3.949086,3.84556,3.879801,102266.72396412
1480896000,3.879737,3.884393,3.334551,3.648369,96628.22204328
1481500800,3.648369,3.71517,3.577543,3.682972,93884.63072278
1482105600,3.68091,4.745958,3.626259,4.336042,161360.441247
1482710400,4.335812,4.673746,4.261959,4.49862,140707.04500575
1483315200,4.502442,4.851727,3.546038,4.030536,282644.82784666
1483920000,4.029172,4.682357,3.725417,3.976639,227221.243529
1484524800,3.976734,4.022965,3.751586,3.862654,155457.87208315
1485129600,3.860798,3.871195,3.667333,3.830806,104521.23477431
1485734400,3.831997,4.136383,3.83021,3.985678,139931.21474405
1486339200,3.984631,4.0673,3.594561,3.786988,171092.79072828
1486944000,3.786994,3.883578,3.706353,3.784483,112300.40776964
1487548800,3.784472,3.95903,3.518829,3.872723,179325.08271993
1488153600,3.873881,4.141547,3.714372,3.912709,171342.9344445
1488758400,3.910128,4.274921,2.985752,3.868647,244015.03527471
1489363200,3.868254,4.349199,3.652687,3.841125,254535.04903363
1489968000,3.826032,4.126749,3.731945,4.068167,243901.64790116
1490572800,4.06517,7.898191,3.98024,7.769634,192441.97733657
1491177600,7.765785,11.5622,7.329015,8.85274,161475.73485079
1491782400,8.850167,11.197907,8.389002,10.640291,124706.92869854
1492387200,10.639466,14.582292,9.57644,14.353356,132061.14931286
1492992000,14.353154,16.261968,13.630583,15.926315,181459.96623643
1493596800,15.92029,31.181021,15.057042,29.615489,291725.90985909
1494201600,29.624462,37.628064,23.902431,28.761081,311073.63668948
1494806400,28.754218,29.148941,21.489651,26.333477,292778.55850565
1495411200,26.320852,35.668276,20.226401,24.620337,511966.84383698
1496016000,24.592519,30.052374,23.236884,27.63707,329379.15654542
1496620800,27.641257,33.437633,27.62484,33.012555,318166.69541744
1497225600,33.012574,52.761972,26.236129,45.885911,486435.65021991
1497830400,45.899435,54.806468,42.620762,43.705105,274258.03002759
1498435200,43.716989,44.20437,35.16572,41.733742,310700.0224276
1499040000,41.710825,55.782601,41.151743,49.955091,223913.87510519
1499644800,49.959327,50.510125,35.612112,40.911855,427240.23923451
1500249600,40.851019,47.997655,39.74421,45.082353,595625.22696352
1500854400,45.139135,45.505163,38.299918,39.883829,442506.5364124
1501459200,39.896099,47.912554,36.330826,45.67441,477082.81141789
1502064000,45.660218,50.766648,43.096029,44.518546,657401.13262939
1502668800,44.514484,48.46503,41.269947,45.543233,667040.34330445
1503273600,45.532771,64.734843,44.434453,60.749955,622772.19064279
1503878400,60.721603,93.812885,58.629066,78.259937,656519.74038398
1504483200,78.285979,83.156365,62.38636,66.944118,667395.76874035
1505088000,66.944866,71.876081,33.613352,51.223573,882365.04885184
1505692800,51.222778,57.412431,44.710025,47.510484,519764.84814137
1506297600,47.510776,57.287994,47.284101,54.392243,452020.75755294
1506902400,54.486048,54.96635,49.858718,53.187348,426652.97481598
1507507200,53.171289,70.157871,47.430695,65.394842,773281.51456456
1508112000,65.387425,66.289184,53.006305,56.39429,728497.64513917
1508716800,56.366666,59.141342,51.37518,56.552753,703722.26380811
1509321600,56.721727,58.71311,48.695111,54.750833,705400.28224531
1509926400,54.741992,67.362217,53.256911,58.15743,1045321.1092708
1510531200,58.233382,75.882397,57.740547,71.492459,939908.95031026
1511136000,71.492481,89.35068,67.648759,85.386147,934948.28902677
1511740800,85.367211,106.483763,77.121397,100.487839,1393024.41206686
1512345600,100.503245,169.74479,1.177801,145.036663,2550364.63605421
1512950400,145.457447,361.586295,133.094227,316.898091,3628777.96439607
1513555200,317.243229,372.636778,176.375184,273.213046,2519577.3282284
1514160000,272.970097,298.196599,202.576958,226.657423,2331083.19042739
1514764800,226.630095,313.572562,213.178323,268.913898,3214722.11312277
1515369600,268.730731,272.283742,218.428003,236.434593,2141337.08928976
1515974400,236.611745,244.216757,137.813269,190.702848,1682899.68918118
1516579200,190.604811,195.727635,163.756768,192.562414,981445.64504435
1517184000,192.571151,192.76509,102.083705,146.934225,1545193.09170239
1517788800,146.96271,169.115332,104.808619,148.167659,1540869.35804591
1518393600,148.264356,237.154688,147.984766,213.801563,2641967.30866642
1518998400,213.905655,255.949133,182.098132,218.477456,1708816.51860274
1519603200,218.316367,233.185492,199.66429,212.953468,1033344.26735033
1520208000,212.643438,217.210291,158.734722,187.856629,1106740.72104323
1520812800,187.9263,193.529574,127.1154,153.688775,1609237.38908027
1521417600,153.769933,175.672204,151.027583,159.642793,1061844.83406525
1522022400,159.672683,161.190437,108.852586,114.861068,1227113.35390071
1522627200,114.882658,137.29575,111.603954,117.610823,968317.52515149
1523232000,117.655159,134.003616,111.244388,132.475525,932102.98689222
1523836800,132.521651,157.53522,125.148364,146.620945,1255354.10954035
1524441600,146.535345,166.59857,141.297872,153.197212,1354122.21257344
1525046400,153.172428,183.717601,142.443407,171.342272,1726449.85620346
1525651200,171.451043,171.909493,131.271095,144.532533,1270772.04072322
1526256000,144.563546,152.919384,128.616606,139.599407,1144030.44860021
1526860800,139.619034,140.327884,114.439362,117.70381,889388.83410653
1527465600,117.70882,127.824997,109.595778,124.973963,1096691.15805716
1528070400,125.016122,126.798787,102.777605,106.6238,1179137.52229095
1528675200,106.645298,108.613226,88.702395,94.897896,1279517.65542372
1529280000,94.896829,101.9477,73.037799,80.490285,1221804.81024691
1529884800,80.545947,84.553711,72.409119,79.752566,1090243.28040067
1530489600,79.684519,89.869637,78.200082,82.198777,1140759.93648379
1531094400,82.151416,83.226997,74.008571,78.377825,1121789.78513413
1531699200,78.512321,94.666689,77.665031,82.19513,1216189.21826918
1532304000,82.138745,90.768317,80.703467,83.824379,1227771.28600976
1532908800,83.905489,84.59128,71.984532,74.704977,1186194.78347227
1533513600,74.618836,76.772415,54.93171,59.329257,1324858.62803446
1534118400,59.281582,62.313467,49.232204,57.809585,1433511.54836653
1534723200,57.80856,59.653057,53.079802,57.060497,1217857.48741766
1535328000,57.059795,67.849707,56.482237,66.145267,1318117.39714489
1535932800,66.148488,69.420057,52.559898,55.095188,1400068.9150961
1536537600,55.112122,58.674555,47.626984,56.691161,1189153.97171791
1537142400,56.697933,62.884508,50.920892,60.817314,1406046.21079789
1537747200,60.747376,65.176878,54.49212,60.66656,1635909.60184527
1538352000,60.593599,61.521646,56.354369,57.919734,1320649.33749276
1538956800,57.907104,59.65954,49.777766,51.252573,1450937.77466454
1539561600,51.251474,56.988244,50.840961,52.156726,1486113.50640936
1540166400,52.177897,52.609858,51.019399,51.42994,676371.47931271
1540771200,51.395064,55.88067,47.366887,54.058246,765201.28698767
1541376000,54.110426,56.455731,49.43677,50.64609,648867.82682398
1541980800,50.755435,51.2688,39.350584,41.817851,909378.02657179
1542585600,41.811846,41.828921,26.229721,30.342801,1539719.15677492
1543190400,30.326085,36.149854,27.386044,33.284419,1198286.13288956
1543795200,33.351411,33.482482,22.218444,25.275198,1293753.31940535
1544400000,25.274072,26.700985,22.158822,25.24283,1027154.07174052
1545004800,25.228549,33.953178,25.1723,33.085501,1681786.78837501
1545609600,33.0817,36.571243,27.419883,31.621384,1675823.19926851
1546214400,31.607668,40.298494,29.355199,38.801226,1685732.75188893
1546819200,38.809044,41.238993,29.5304,29.898962,2029545.39858987
1547424000,29.937787,33.410607,29.772423,30.578331,1179858.27870522
1548028800,30.620684,34.024533,29.266161,32.047735,1020736.59518409
1548633600,32.029962,34.642457,29.825331,33.004469,1472602.10317954
1549238400,33.011605,47.004254,31.770973,46.429284,2769556.28782974
1549843200,46.426999,46.500101,39.94257,43.405923,1852022.99623929
1550448000,43.38959,53.414239,42.390873,43.553317,2313178.10197659
1551052800,43.576157,49.178831,42.147792,47.618194,1547199.46668344
1551657600,47.634037,59.321572,44.641215,56.378898,2751138.00133007
1552262400,56.390845,61.610105,52.744999,60.223728,1558962.90527388
1552867200,60.216669,62.177548,56.84435,59.499664,1217352.32019867
1553472000,59.49528,61.706649,57.094229,60.356826,945966.44201097
1554076800,60.333347,99.898125,59.602563,91.907211,3024412.06080246
1554681600,91.917076,94.507636,75.030965,83.764473,1312045.40596942
1555286400,83.783659,84.74034,73.506525,77.193195,1130218.97841519
1555891200,77.201833,79.780834,67.039222,67.885211,1355259.77003895
1556496000,67.859214,81.72461,64.956496,74.89792,1334437.30190083
1557100800,74.921742,96.595005,70.879016,84.787094,2033069.21888794
1557705600,84.7459,107.696642,79.995405,95.025908,3168782.9734586
1558310400,95.021554,114.98308,84.466499,112.682959,2165636.56783228
1558915200,112.63937,122.301154,101.511472,114.587813,2249932.40101252
1559520000,114.58019815,121.4742431,97.67793291,114.81102426,1954390.73049097
1560124800,114.77267818,144.59473266,112.56163108,136.78296303,3183254.48375354
1560729600,136.75140362,146.93498331,128.49979139,136.52893634,2322698.59076077
1561334400,136.5125994,140.2932942,109.22884875,122.06828525,3866620.53339227
1561939200,122.14545113,127.526444,111.50292711,120.14364262,2078439.2431873
1562544000,120.21333557,125.6817558,87.20040753,90.7300573,2395676.41847026
1563148800,90.73141417,106.55127706,76.28175076,99.78545114,2398050.63337807
1563753600,99.78615868,100.95347893,83.14356769,89.99488258,1247697.96168239
1564358400,89.93278898,101.01445879,87.09049481,93.08218643,1284725.87303117
1564963200,93.09295453,107.04980754,81.18698775,89.92921613,1863443.1941447
1565568000,89.84452917,90.17551696,71.33047056,76.37617371,1521931.75603549
1566172800,76.363227,79.04249335,69.76357144,72.11027846,858816.82451932
1566777600,72.16077007,76.08509016,61.97647225,66.15878253,902050.37127957
1567382400,66.12986775,71.6574095,63.79783692,70.48488119,982596.00530537
1567987200,70.43925156,73.21005184,67.25906538,70.09119695,713837.35437237
1568592000,70.08724404,80.30882438,69.33587125,72.2140759,1208886.18622152
1569196800,72.21749685,74.20524086,50.11707877,53.89419449,1909512.97580816
1569801600,53.92716523,57.82202052,52.22136824,54.43302698,1065277.39769266
1570406400,54.45035744,60.14111932,53.23000933,56.48943456,889577.90331239
1571011200,56.47336109,57.50849664,50.9539635,54.94235208,874242.53654084
1571616000,54.9500082,64.60982784,46.96653211,59.92028875,1616400.36425656
1572220800,59.90376224,62.90054615,56.6060976,58.34575829,902048.94431488
1572825600,58.35285685,67.6633434,57.8968949,63.60828839,1247978.27097948
1573430400,63.61768812,64.35495727,55.99913099,59.20688795,807110.23500813
1574035200,59.21749579,59.3450768,43.48578014,43.89627542,1344589.6637185
1574640000,43.89823837,49.56658872,42.08506507,47.52548967,1069712.84897455
1575244800,47.55001025,47.63807321,43.54291234,45.63650462,877311.67821961
1575849600,45.59914091,46.18935688,42.8179679,43.45118286,543336.14537365
1576454400,43.44980878,43.52721692,35.75377968,41.89897966,954997.24741798
1577059200,41.93290784,43.74224534,39.35069366,43.09398526,709585.94668942
1577664000,43.04168028,44.58184065,38.69504293,43.26324267,706393.16706742
1578268800,43.25693208,51.94262304,43.12781829,51.39874571,1794214.3138751
1578873600,51.41618659,63.15848228,48.86423658,57.61237675,2401373.1887443
1579478400,57.60652363,59.16346365,50.54537475,56.08724392,976265.41643854
1580083200,56.12643881,73.48578706,55.75324638,69.89287266,2255013.77534041
1580688000,69.87798137,78.66534851,66.42792266,77.09155827,1533953.84577078
1581292800,77.07367689,84.54598152,67.49668524,74.74918687,2205865.65332571
1581897600,74.7694602,80.3775628,65.77185075,79.82686712,1780594.37161218
1582502400,79.8108106,80.03828222,56.03607917,57.67090765,2019027.02681083
1583107200,57.65562325,64.02128488,50.4854266,50.99947035,1216872.56151162
1583712000,51.02165325,52.32865132,24.35112818,36.25851411,4183402.81152211
1584316800,36.26203151,44.01037869,29.23023214,35.44538131,2084804.74540592
1584921600,35.43011273,41.55134961,34.49836346,37.06278592,1351416.87840581
1585526400,37.09148933,43.33120344,37.02741694,40.37067835,960808.80593068
1586131200,40.37574181,47.82025116,40.32340128,41.99866974,1107134.21259406
1586736000,41.9902584,44.54904768,37.85528251,42.29680613,983714.49557686
1587340800,42.28169866,45.78833298,39.56287248,44.58573091,970389.22888307
1587945600,44.60357242,51.07646115,43.19471646,48.15872931,1495943.70959341
1588550400,48.15962699,49.13667198,38.8073284,42.0596092,1551924.70637656
1589155200,42.09068059,44.99374659,39.200743,43.67291507,1395806.83300203
1589760000,43.6750509,46.60131224,41.53096802,42.08999861,1175034.47684449
1590364800,42.06566394,48.36293046,41.65496085,45.6006327,1011287.72648739
1590969600,45.60047592,50.1140772,44.187776,46.65640252,1201662.33707846
1591574400,46.66298387,47.31806177,41.71248021,43.98952371,765850.81788246
1592179200,43.99361397,45.05139666,41.69943984,42.97545759,751845.33277818
1592784000,42.97179343,44.9068266,38.97055948,41.35124196,892438.81946409
1593388800,41.37048414,42.2884453,40.24848945,41.61763176,601663.49636313
1593993600,41.5988325,45.89787592,41.52596652,44.71656469,908817.16117171
1594598400,44.74251521,45.61621925,40.86181774,42.6607737,813508.12504131
1595203200,42.66621395,50.99893177,41.3868037,48.13331265,1547670.24591736
1595808000,48.12739452,65.19528787,46.7732225,56.74716592,3296949.93962214
1596412800,56.7750366,61.07458935,54.69635523,57.00148595,1425615.82385621
1597017600,56.99380864,64.64498418,51.52109968,63.94027119,2154411.01210359
1597622400,63.93900069,69.05392683,57.73733776,60.57348401,2603498.70179465
1598227200,60.5865595,63.01701503,53.78259303,62.8992396,1429454.00473773
1598832000,62.90462303,64.43919974,45.27734703,47.93605457,2042373.44346355
1599436800,47.92703456,51.33148125,45.22929003,48.18235275,1148155.91185786
1600041600,48.18654855,50.31608955,45.83055343,47.09182632,1007796.20007955
1600646400,47.09098548,47.64217113,41.59639719,46.06506515,1013282.40603399
1601251200,46.10208239,48.50723875,43.21999541,46.73785522,865477.3952837
1601856000,46.71943298,51.27313356,45.05116875,50.5062099,924691.42657805
1602460800,50.5055217,51.60383319,45.53839,47.58377662,696456.95003559
1603065600,47.58448957,60.12041079,46.36577814,58.88514923,1613093.29387795
1603670400,58.8885129,60.58157792,52.22722614,55.6234977,1269317.72136855
1604275200,55.65313592,64.89087319,51.10500582,61.02313368,1723437.75221071
1604880000,61.0031382,66.88774196,57.07457749,62.34589424,1602079.75483622
1605484800,62.34813904,88.52307252,62.15258778,83.03035224,3795024.17406802
1606089600,82.981215,94.17492864,64.38138082,78.921766,3610107.39974566
1606694400,78.93853934,93.18995777,76.6231232,83.69263107,3153382.6556856
1607299200,83.62184131,86.99307239,69.82708407,82.19783792,1746896.25780598
1607904000,82.17784046,124.52524875,78.43175979,114.67141158,4556143.46198981
1608508800,114.6853404,139.61296913,94.98145348,127.72437184,6010179.87556398
1609113600,127.67951683,164.85096669,119.87370768,161.67551099,3302383.02637346
1609718400,161.56827674,187.02717649,135.59842348,170.17677201,4671575.25067068
1610323200,170.20186934,170.802056,112.35561558,142.75320048,4508741.09324675
1610928000,142.78375163,166.61045974,122.21039988,141.20858673,2992245.88069038
1611532800,141.22051409,147.97696339,117.95095601,129.53923693,2898040.70359609
1612137600,129.53258163,164.42269129,125.95409568,151.04326302,3278856.82927703
1612742400,151.0761483,231.51575125,147.81169562,213.8140173,5155382.42267567
1613347200,213.82872637,247.33310344,186.10949359,227.55349432,4091227.87944567
1613952000,227.48652526,227.80816012,152.77348342,165.5734224,3729281.80545746
1614556800,165.65122564,196.80538669,163.37694588,190.75700047,2244145.27705964
1615161600,190.70957714,230.32426422,179.65922029,214.04245836,2746432.03345301
1615766400,214.0862922,223.16170198,190.9028939,195.37422664,1670671.28260731
1616371200,195.41283934,199.401738,167.49854581,184.20719635,1758354.23637242
1616976000,184.20906198,218.07779568,182.24290403,202.34127089,1819571.73187964
1617580800,202.34335649,263.56455967,198.1679535,252.31600296,3677445.6281448
1618185600,252.33734297,335.88790235,231.51893599,274.0440069,5090188.60455586
1618790400,273.86354239,289.82170066,204.66561923,224.14925286,3616703.13189788
1619395200,224.15127199,278.7328721,221.43418416,269.08564716,1746908.52906674
1620000000,269.04437604,389.86927063,268.48139044,388.47557086,4837373.99212509
1620604800,388.49989416,413.6586475,278.86037476,296.11355572,3166393.57595291
1621209600,296.0971586,318.9217325,116.62621875,142.70880584,4700246.49257882
1621814400,142.7366854,209.10102815,139.74795953,170.67738064,2428415.53242605
1622419200,170.6841081,197.85774401,163.6265115,176.40234177,1400766.9909483
1623024000,176.43561936,182.45468295,144.8252928,170.85812645,1414440.343648
1623628800,170.82012852,181.39408758,143.74859076,154.75529866,1132397.56936278
1624233600,154.90205248,155.8782527,104.77746384,132.56388191,1650083.88943656
1624838400,132.64773658,149.3464975,129.74217878,144.94964471,925366.19864114
1625443200,144.91129559,145.27970792,125.91664379,134.23342144,760950.08501438
1626048000,134.28480933,139.70723329,116.328429,119.15877835,723672.25947658
1626652800,119.14551869,128.14291674,103.79609365,127.75433261,798999.13370951
1627257600,127.83165648,150.1082475,126.98483577,140.37407487,1027160.98531657
1627862400,140.3921288,157.87937325,135.44534,149.81021546,1001179.5073373
1628467200,149.78711654,186.71584437,145.1182424,184.79757023,1266800.20849896
1629072000,184.79537925,189.88347576,162.22071287,186.01629917,1006097.94146867
1629676800,186.07589381,191.85168576,165.00395325,174.46451344,912644.25128188
1630281600,174.48937338,232.66011913,165.69330768,232.33728583,2033675.23257908
1630886400,232.4409813,232.67673953,159.46249928,183.14271437,1779507.52869014
1631491200,183.19671126,238.26908041,170.86164931,175.62582466,2159195.59367941
1632096000,175.63797925,176.00317907,141.62954371,150.87947133,1111314.00589034
1632700800,150.78797612,175.13729561,139.76483174,170.56106392,751827.91394425
1633305600,170.5028773,187.17460944,161.43398165,174.92078214,1310621.66902821
1633910400,174.87721876,194.3341875,166.34335794,183.79659179,1315300.17783536
1634515200,183.78279185,218.02405,178.39161,190.539689,1277984.73259823
1635120000,190.439576,205.11788573,171.618822,192.0493819,1516503.55287115
1635724800,192.11522469,209.96714446,187.73409192,202.15766663,887885.79433791
1636329600,202.09531146,295.47431826,201.90537226,279.30253208,3190216.364234
1636934400,279.23704027,281.41878653,199.329075,221.40615388,1647757.12298733
1637539200,221.35898592,230.17280748,182.974828,199.655217,1195290.4605418
1638144000,199.587648,220.042073,129.014941,156.435099,1710899.3391904
1638748800,156.432282,170.361408,141.539853,159.147391,1294694.46961016
1639353600,159.078771,161.13368,141.21392,153.353682,1041473.43377862
1639958400,153.319582,166.893448,145.434837,155.808814,942284.75662942
1640563200,155.882974,161.375767,143.063939,151.198966,797401.26887323
1641168000,151.220658,151.637962,124.999672,130.8809,1038986.186081
1641772800,130.886683,150.691321,120.734324,146.526845,1123187.66065882
1642377600,146.549454,153.938733,97.182172,112.375636,1349937.355
1642982400,112.374769,116.423736,97.717633,108.706979,847855.075
1643587200,108.713542,128.13968,104.456463,127.698527,772509.905
1644192000,127.688294,143.823325,122.81713,125.674321,742525.638
1644796800,125.807499,132.466525,108.480114,110.630037,622938.782
1645401600,110.759671,114.612998,91.595732,103.027244,638381.869
